unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_20,sensor_measurement_21
95.0,98.0,0.42528737,0.9166667,0.0,0.26203918,0.2685852,0.31616974,0.72785187,0.19726562,0.2403717,0.23214531,0.83156586,0.16186523,0.2586441,0.37014008,0.25,0.6976757,0.57829285
95.0,99.0,0.5862069,0.8333333,0.0,0.35240173,0.2014389,0.37153816,0.62963104,0.12133789,0.19563675,0.20833397,0.8358154,0.11791992,0.2503357,0.3562889,0.41666412,0.6589165,0.83706284
95.0,100.0,0.545977,0.5833333,0.0,0.400589,0.40135193,0.3411522,0.7632904,0.16674805,0.21232605,0.15476227,0.80171204,0.103027344,0.28232956,0.428627,0.33333206,0.6046505,0.6095009
95.0,101.0,0.2758621,0.5,0.0,0.17468262,0.31480408,0.26299667,0.71658325,0.09106445,0.2003479,0.27976227,0.7654648,0.1472168,0.28686905,0.47133636,0.33333206,0.57364464,0.7774086
95.0,102.0,0.5804598,0.08333331,0.0,0.3373413,0.35448074,0.16931152,0.6924362,0.18188477,0.21991348,0.285717,0.81663513,0.22094727,0.26514435,0.27856827,0.25,0.68217087,0.6708069
95.0,103.0,0.42528737,0.33333334,0.0,0.105407715,0.4602127,0.29777145,0.6988678,0.18188477,0.2261467,0.22619057,0.7292099,0.088378906,0.27366257,0.27433777,0.33333206,0.6744175,0.7433014
95.0,104.0,0.6436782,0.8333333,0.0,0.40361023,0.49640274,0.3571911,0.70853424,0.19726562,0.21641159,0.25595284,0.7782593,0.103027344,0.2765007,0.31550598,0.33333206,0.77519417,0.6415367
95.0,105.0,0.42528737,0.6666666,0.0,0.34036255,0.38783264,0.37795258,0.71014404,0.13647461,0.19541168,0.1964302,0.6545868,0.103027344,0.25601196,0.14159393,0.41666412,0.7209301,0.70602036
95.0,106.0,0.46551725,0.9166667,0.0,0.18070984,0.20274734,0.33068657,0.78743744,0.19726562,0.18343353,0.20833397,0.76119995,0.19140625,0.26643372,0.33166885,0.33333206,0.6511631,0.88884354
95.0,107.0,0.51724136,0.8333333,0.0,0.17770386,0.3499031,0.3588791,0.7359085,0.19726562,0.25024414,0.285717,0.72707367,0.16186523,0.24956131,0.39707565,0.33333206,0.68992233,0.69649124
95.0,108.0,0.5229885,0.9166667,0.0,0.2770996,0.36450958,0.26552963,0.67150116,0.15161133,0.20671844,0.285717,0.81023407,0.17675781,0.28666687,0.27395248,0.33333206,0.6976757,0.7688484
95.0,109.0,0.454023,0.75,0.0,0.31022644,0.5277977,0.35499573,0.7745514,0.18188477,0.21995544,0.16666794,0.75266266,0.20605469,0.26922226,0.282032,0.16666412,0.7286835,0.7415085
95.0,110.0,0.57471263,0.16666669,0.0,0.37651062,0.25877762,0.38723564,0.7342911,0.075927734,0.19913483,0.2500019,0.76332855,0.2355957,0.23186111,0.49095917,0.33333206,0.49612427,0.6273117
95.0,111.0,0.66091955,0.5,0.0,0.27409363,0.16655731,0.35128212,0.71014404,0.16674805,0.23090744,0.27381134,0.82515717,0.19140625,0.27892685,0.17468262,0.41666412,0.71318054,0.6068764
95.0,112.0,0.4597701,0.5833333,0.0,0.35842896,0.43797684,0.2489872,0.55233765,0.10620117,0.24741745,0.20238113,0.7014923,0.1472168,0.28217697,0.29396057,0.25,0.5581417,0.7855568
95.0,113.0,0.44827586,0.5833333,0.0,0.36143494,0.4373207,0.30806732,0.616745,0.15161133,0.20972443,0.19047546,0.7420044,0.13256836,0.27510452,0.27279663,0.25,0.61240387,0.7020149
95.0,114.0,0.3908046,0.6666666,0.0,0.2288971,0.22432709,0.25776482,0.74235535,0.09106445,0.24234772,0.30952454,0.8400879,0.11791992,0.30028915,0.31011963,0.33333206,0.6744175,0.62192917
95.0,115.0,0.46551725,0.16666669,0.0,0.39457703,0.4453888,0.3220787,0.67793274,0.15161133,0.2142601,0.29166794,0.7462692,0.17675781,0.26179123,0.25548553,0.25,0.7209301,0.7166519
95.0,116.0,0.3275862,0.6666666,0.0,0.19274902,0.25964737,0.30671883,0.74235535,0.21240234,0.22372437,0.1071434,0.7505417,0.19140625,0.28413773,0.32281876,0.33333206,0.7674427,0.6199951
95.0,117.0,0.44252872,0.5833333,0.0,0.42770386,0.23806381,0.16914177,0.7294693,0.10620117,0.22758484,0.14880943,0.769722,0.26489258,0.25756073,0.28511047,0.25,0.5813961,0.7438545
95.0,118.0,0.57471263,0.08333331,0.0,0.41566467,0.26771164,0.17218018,0.71014404,0.10620117,0.20129013,0.20833397,0.74840546,0.25024414,0.2589531,0.3455162,0.16666412,0.7441864,0.7195511
95.0,119.0,0.40229887,0.5,0.0,0.45181274,0.38129425,0.28865433,0.7842102,0.12133789,0.23844147,0.1964302,0.7249527,0.17675781,0.2589531,0.42131424,0.33333206,0.5891495,0.68006134
95.0,120.0,0.3275862,0.33333334,0.0,0.2710724,0.12491989,0.28325462,0.7375183,0.21240234,0.2011528,0.11309624,0.76758575,0.13256836,0.25126266,0.3216629,0.25,0.6046505,0.68143845
95.0,121.0,0.40229887,0.33333334,0.0,0.36143494,0.29191208,0.3907833,0.61351776,0.15161133,0.2413559,0.2500019,0.7590637,0.17675781,0.27030563,0.4220848,0.41666412,0.6744175,0.58740616
95.0,122.0,0.8275862,0.08333331,0.0,0.32229614,0.33660507,0.22163963,0.6425171,0.19726562,0.24378204,0.22619057,0.8528824,0.2944336,0.2670555,0.30473328,0.25,0.6744175,0.6440201
95.0,123.0,0.49425286,0.5833333,0.0,0.25300598,0.29191208,0.35060692,0.80675507,0.19726562,0.2471466,0.20833397,0.79530334,0.103027344,0.29992676,0.24201584,0.25,0.62015533,0.6070137
95.0,124.0,0.4827586,0.6666666,0.0,0.32229614,0.28689575,0.23953247,0.6859894,0.16674805,0.20442963,0.2500019,0.80171204,0.20605469,0.2538948,0.30242157,0.25,0.71318054,0.64775085
95.0,125.0,0.59770113,0.5833333,0.0,0.19274902,0.29954147,0.3193779,0.7036972,0.16674805,0.23180008,0.22023964,0.7142792,0.11791992,0.26411438,0.41016006,0.25,0.63565826,0.74689484
95.0,126.0,0.6034483,0.75,0.0,0.36746216,0.37845993,0.25556946,0.64733887,0.16674805,0.19195557,0.23809624,0.85074615,0.19140625,0.2584381,0.31357956,0.33333206,0.68217087,0.7170677
95.0,127.0,0.6321839,0.75,0.0,0.46987915,0.38456726,0.27667046,0.6586151,0.09106445,0.20384598,0.22023964,0.7462692,0.1472168,0.30049515,0.23355103,0.41666412,0.75968933,0.6873779
95.0,128.0,0.5689655,0.5833333,0.0,0.27409363,0.38129425,0.3847065,0.71658325,0.22753906,0.19348145,0.3035717,0.7377472,0.11791992,0.27025604,0.29934692,0.25,0.68217087,0.6622467
95.0,129.0,0.31034482,0.5833333,0.0,0.4608307,0.4327469,0.2825775,0.624794,0.075927734,0.23543549,0.3035717,0.69083405,0.25024414,0.28356934,0.3566742,0.41666412,0.6589165,0.540596
95.0,130.0,0.6091954,0.6666666,0.0,0.3915558,0.17832947,0.24392128,0.71819305,0.12133789,0.21111679,0.20833397,0.73347473,0.17675781,0.2496643,0.24817276,0.33333206,0.6279087,0.51532745
95.0,131.0,0.29310346,0.16666669,0.0,0.48493958,0.2308693,0.251688,0.63928986,0.19726562,0.25800705,0.25595284,0.7462692,0.17675781,0.29100037,0.28318787,0.25,0.5891495,0.6955261
95.0,132.0,0.5862069,0.6666666,0.0,0.24699402,0.36145782,0.31211853,0.7439575,0.22753906,0.20748138,0.26190567,0.89125824,0.17675781,0.26824188,0.30165482,0.33333206,0.59689903,0.659626
95.0,133.0,0.5229885,0.4166667,0.0,0.36746216,0.37213898,0.25556946,0.68116,0.13647461,0.24961853,0.25595284,0.79317474,0.13256836,0.29259872,0.304348,0.16666412,0.7441864,0.61847687
95.0,134.0,0.62643677,0.25,0.0,0.400589,0.4196663,0.2962532,0.7761612,0.16674805,0.22870636,0.27976227,0.5522461,0.22094727,0.2761879,0.4836464,0.33333206,0.61240387,0.5715256
95.0,135.0,0.44827586,0.5,0.0,0.2710724,0.34510422,0.3153267,0.8003235,0.15161133,0.25845718,0.2678566,0.6396637,0.25024414,0.2975006,0.33859253,0.33333206,0.790699,0.6821327
95.0,136.0,0.8448276,0.5833333,0.0,0.21987915,0.36538315,0.3588791,0.6602249,0.18188477,0.22704697,0.31547737,0.6972351,0.20605469,0.26597214,0.42708588,0.41666412,0.61240387,0.47335052
95.0,137.0,0.38505745,0.5833333,0.0,0.18675232,0.3640709,0.30384827,0.71497345,0.19726562,0.21726608,0.29166794,0.73986816,0.17675781,0.24032211,0.35128784,0.33333206,0.6744175,0.7605629
95.0,138.0,0.7643678,0.8333333,0.0,0.4066162,0.43492508,0.39263916,0.70692444,0.15161133,0.22807693,0.3392849,0.75266266,0.17675781,0.27582932,0.38245392,0.33333206,0.6279087,0.65285873
95.0,139.0,0.43678162,0.25,0.0,0.49998474,0.22498322,0.21725082,0.6602249,0.13647461,0.23489761,0.31547737,0.65885925,0.22094727,0.26468277,0.29588318,0.41666412,0.48061943,0.79522324
95.0,140.0,0.3678161,0.9166667,0.0,0.35542297,0.4606514,0.28528023,0.5909805,0.18188477,0.24082184,0.25595284,0.80171204,0.26489258,0.26535034,0.33320618,0.41666412,0.59689903,0.72148514
95.0,141.0,0.37931034,0.9166667,0.0,0.41566467,0.43492508,0.30924797,0.608696,0.18188477,0.2461586,0.22619057,0.7910538,0.20605469,0.26375198,0.32358932,0.33333206,0.78294754,0.5956917
95.0,142.0,0.43678162,0.25,0.0,0.4578247,0.24809265,0.44311142,0.78743744,0.16674805,0.24194336,0.22023964,0.6396637,0.20605469,0.2846527,0.27202988,0.41666412,0.63565826,0.71112823
95.0,143.0,0.5804598,0.6666666,0.0,0.1716919,0.35164642,0.28713608,0.67632294,0.21240234,0.22982788,0.2500019,0.656723,0.2355957,0.26597214,0.43632126,0.33333206,0.6279087,0.6924896
95.0,144.0,0.5229885,0.8333333,0.0,0.32229614,0.29452896,0.31144333,0.6650543,0.21240234,0.24894333,0.31547737,0.82302856,0.19140625,0.30157852,0.34474945,0.33333206,0.5426369,0.80433655
95.0,145.0,0.25862068,0.33333334,0.0,0.33433533,0.26379013,0.28916168,0.6618347,0.28808594,0.20932007,0.27381134,0.6737671,0.20605469,0.29693604,0.3478279,0.25,0.5581417,0.5822983
95.0,146.0,0.3448276,0.25,0.0,0.20481873,0.4327469,0.24561119,0.7310791,0.18188477,0.22753906,0.27381134,0.6119385,0.1472168,0.27293777,0.30780792,0.5,0.62015533,0.70298004
95.0,147.0,0.36206895,0.33333334,0.0,0.34036255,0.30368423,0.2935505,0.6618347,0.2578125,0.24813461,0.285717,0.7377472,0.16186523,0.26638412,0.09811401,0.33333206,0.5891495,0.68572235
95.0,148.0,0.62643677,0.5,0.0,0.24699402,0.29954147,0.4269066,0.71175385,0.13647461,0.2309494,0.29761887,0.75266266,0.17675781,0.27685928,0.23893738,0.41666412,0.7441864,0.5793991
95.0,149.0,0.36206895,0.25,0.0,0.23191833,0.47024155,0.3941574,0.63124084,0.21240234,0.22098923,0.23809624,0.8614044,0.19140625,0.2718544,0.33628464,0.41666412,0.62015533,0.6484375
95.0,150.0,0.52873564,0.33333334,0.0,0.35542297,0.30891418,0.45492744,0.6119156,0.16674805,0.20811081,0.35119057,0.7654648,0.1472168,0.29115295,0.33782196,0.41666412,0.7674427,0.7989502
95.0,151.0,0.5689655,0.6666666,0.0,0.31022644,0.22541809,0.34436226,0.7471771,0.15161133,0.21398544,0.23214531,0.744133,0.22094727,0.2534294,0.36052322,0.41666412,0.66666794,0.5237503
95.0,152.0,0.5574713,0.33333334,0.0,0.21083069,0.42184448,0.28291702,0.79709625,0.19726562,0.22991562,0.27976227,0.8272934,0.20605469,0.23986053,0.33589935,0.33333206,0.61240387,0.79093933
95.0,153.0,0.18390805,0.25,0.0,0.5120392,0.43492508,0.2684002,0.63928986,0.21240234,0.24835968,0.24404716,0.6801758,0.17675781,0.29002,0.3389778,0.25,0.66666794,0.7268715
95.0,154.0,0.5689655,0.5833333,0.0,0.18373108,0.3963356,0.30891228,0.55233765,0.16674805,0.22794342,0.32738304,0.73561096,0.2355957,0.26865387,0.18083572,0.25,0.61240387,0.62703705
95.0,155.0,0.59770113,0.25,0.0,0.18373108,0.3001976,0.28629112,0.6988678,0.16674805,0.23718643,0.26190567,0.82089233,0.13256836,0.28604507,0.3655243,0.25,0.6279087,0.48978043
95.0,156.0,0.63793105,0.5,0.0,0.5090332,0.17527771,0.27025604,0.67471313,0.22753906,0.25657272,0.26190567,0.62900543,0.19140625,0.28656387,0.41092682,0.41666412,0.5116291,0.6889
95.0,157.0,0.62068963,0.6666666,0.0,0.38552856,0.3198166,0.4353466,0.63607025,0.19726562,0.23597717,0.1964302,0.5565033,0.32373047,0.3105049,0.33166885,0.41666412,0.56589127,0.5556488
95.0,158.0,0.6436782,0.75,0.0,0.25601196,0.28363037,0.33321953,0.6666641,0.15161133,0.25535583,0.35119057,0.67803955,0.25024414,0.28191757,0.42477798,0.33333206,0.57364464,0.82933044
95.0,159.0,0.75287354,0.75,0.0,0.3192749,0.20449066,0.18737221,0.6231842,0.15161133,0.24589157,0.36309624,0.7100296,0.1472168,0.27825165,0.229702,0.5,0.5193825,0.7165146
95.0,160.0,0.454023,0.5,0.0,0.5451813,0.45236588,0.32579422,0.64572906,0.3635254,0.24903488,0.34523964,0.656723,0.20605469,0.2674675,0.18083572,0.33333206,0.6046505,0.6898651
95.0,161.0,0.4137931,0.8333333,0.0,0.39759827,0.31480408,0.3847065,0.6344528,0.24267578,0.25086975,0.285717,0.6993561,0.26489258,0.29094696,0.4486351,0.25,0.62015533,0.44227982
95.0,162.0,0.41954023,0.5,0.0,0.42167664,0.26444244,0.30806732,0.62963104,0.19726562,0.254776,0.32738304,0.6695175,0.13256836,0.29084396,0.27279663,0.33333206,0.70542717,0.5777397
95.0,163.0,0.3908046,0.75,0.0,0.34939575,0.33660507,0.39804077,0.64572906,0.18188477,0.25006485,0.29761887,0.6417923,0.2355957,0.289402,0.17006302,0.33333206,0.66666794,0.5294113
95.0,164.0,0.66091955,0.5833333,0.0,0.17468262,0.42075348,0.50421906,0.62802124,0.16674805,0.221035,0.29761887,0.7654648,0.20605469,0.3152008,0.24163055,0.41666412,0.66666794,0.6721916
95.0,165.0,0.5804598,0.16666669,0.0,0.29216003,0.35164642,0.36174965,0.70692444,0.18188477,0.21268463,0.20833397,0.7164154,0.26489258,0.27975082,0.3916893,0.41666412,0.56589127,0.5734596
95.0,166.0,0.79885054,0.5833333,0.0,0.4608307,0.3804245,0.29135704,0.75845337,0.12133789,0.2632599,0.285717,0.6012802,0.11791992,0.2845993,0.3562889,0.41666412,0.71318054,0.8340225
95.0,167.0,0.43103448,0.25,0.0,0.3885498,0.31066132,0.48902702,0.63928986,0.16674805,0.25437164,0.36904907,0.74840546,0.32373047,0.29198074,0.39784622,0.25,0.66666794,0.631176
95.0,168.0,0.55172414,0.16666669,0.0,0.35240173,0.3302803,0.2299118,0.6103058,0.16674805,0.2549553,0.35119057,0.6460495,0.2355957,0.30529404,0.42516327,0.41666412,0.5891495,0.5509529
95.0,169.0,0.5,0.08333331,0.0,0.39759827,0.30630112,0.3639431,0.8083725,0.18188477,0.26307678,0.25595284,0.72707367,0.26489258,0.3122635,0.28934097,0.41666412,0.6589165,0.5024872
95.0,170.0,0.591954,0.25,0.0,0.2078247,0.4159584,0.33068657,0.64894867,0.24267578,0.23494339,0.24404716,0.67803955,0.19140625,0.28424072,0.41862106,0.33333206,0.5891495,0.6317291
95.0,171.0,0.5229885,0.4166667,0.0,0.23492432,0.1948967,0.3850441,0.5764847,0.16674805,0.23561478,0.285717,0.72707367,0.27978516,0.25709534,0.38438034,0.41666412,0.70542717,0.7213478
95.0,172.0,0.6551724,0.8333333,0.0,0.30419922,0.33049774,0.23143005,0.59420013,0.16674805,0.25549316,0.38095474,0.67803955,0.2355957,0.26132584,0.3589821,0.33333206,0.59689903,0.6941452
95.0,173.0,0.25862068,0.5833333,0.0,0.26203918,0.47089767,0.30891228,0.59259796,0.19726562,0.25683975,0.29761887,0.71855164,0.25024414,0.271492,0.34859467,0.41666412,0.5891495,0.7544861
95.0,174.0,0.5,0.08333331,0.0,0.36746216,0.31022644,0.36174965,0.7600632,0.19726562,0.25109863,0.39881134,0.6801758,0.16186523,0.28341293,0.31242752,0.33333206,0.62015533,0.5432205
95.0,175.0,0.5804598,0.5,0.0,0.37950134,0.29016876,0.2942276,0.6570053,0.19726562,0.26285172,0.27381134,0.73986816,0.27978516,0.2855301,0.3524437,0.33333206,0.57364464,0.5091133
95.0,176.0,0.4597701,0.16666669,0.0,0.34939575,0.3629799,0.44294357,0.761673,0.24267578,0.22470856,0.2678566,0.58208466,0.2355957,0.26617813,0.38399506,0.41666412,0.73643494,0.6222038
95.0,177.0,0.31034482,0.4166667,0.0,0.3313141,0.5097008,0.17471123,0.6119156,0.18188477,0.24858093,0.375,0.75266266,0.2944336,0.27412415,0.34205627,0.33333206,0.71318054,0.6763344
95.0,178.0,0.6781609,0.4166667,0.0,0.2288971,0.34946442,0.33136368,0.5716629,0.21240234,0.27227783,0.29761887,0.6759033,0.26489258,0.31019592,0.38360977,0.41666412,0.59689903,0.6958008
95.0,179.0,0.6781609,0.6666666,0.0,0.42167664,0.3640709,0.36546135,0.5877609,0.19726562,0.24903488,0.33333397,0.5842209,0.26489258,0.31680298,0.52020264,0.41666412,0.52713203,0.65976334
95.0,180.0,0.4597701,0.5,0.0,0.24397278,0.25354385,0.32967567,0.6151352,0.16674805,0.26527405,0.34523964,0.624733,0.2944336,0.31251907,0.3851509,0.33333206,0.5426369,0.5538521
95.0,181.0,0.7241379,0.4166667,0.0,0.45181274,0.38631058,0.37592697,0.6553879,0.2578125,0.26491547,0.22619057,0.6823044,0.27978516,0.2890396,0.44555283,0.25,0.47286987,0.5948639
95.0,182.0,0.69540226,0.25,0.0,0.26506042,0.38173294,0.37474442,0.5394516,0.2578125,0.2385788,0.33333397,0.63113403,0.26489258,0.27562332,0.4486351,0.41666412,0.62015533,0.5595131
95.0,183.0,0.54022986,0.8333333,0.0,0.32528687,0.30630112,0.2938881,0.6183548,0.21240234,0.21201706,0.33333397,0.6737671,0.27978516,0.29223633,0.35128784,0.41666412,0.63565826,0.68917084
95.0,184.0,0.55172414,0.16666669,0.0,0.41264343,0.3662529,0.42673874,0.689209,0.18188477,0.26087952,0.36309624,0.67803955,0.22094727,0.28635788,0.5355911,0.41666412,0.5426369,0.45360565
95.0,185.0,0.40229887,0.75,0.0,0.5632477,0.4667511,0.43112755,0.71175385,0.24267578,0.26491547,0.25595284,0.5031967,0.17675781,0.29146576,0.43824387,0.41666412,0.48061943,0.59679794
95.0,186.0,0.6091954,0.33333334,0.0,0.58732605,0.4569435,0.5129967,0.5732651,0.21240234,0.24670029,0.24404716,0.53518677,0.22094727,0.2933731,0.41439056,0.41666412,0.6279087,0.40140915
95.0,187.0,0.33333334,0.5,0.0,0.4608307,0.3531723,0.3247795,0.59259796,0.22753906,0.2542839,0.36309624,0.6737671,0.19140625,0.26684952,0.4986534,0.33333206,0.5581417,0.5695915
95.0,188.0,0.33908045,0.6666666,0.0,0.2861328,0.36996078,0.4775486,0.4267273,0.27294922,0.27406693,0.30952454,0.6609802,0.26489258,0.29445648,0.45902252,0.33333206,0.63565826,0.5834007
95.0,189.0,0.6724138,0.6666666,0.0,0.5451813,0.42271805,0.44851303,0.61351776,0.24267578,0.28125,0.40476227,0.7462692,0.2944336,0.28862762,0.20007706,0.33333206,0.50387764,0.581604
95.0,190.0,0.545977,0.33333334,0.0,0.400589,0.43078232,0.40225983,0.6521759,0.28808594,0.2795906,0.34523964,0.5095978,0.26489258,0.25601196,0.36167526,0.5,0.66666794,0.4995842
95.0,191.0,0.5574713,0.4166667,0.0,0.44577026,0.26945877,0.38892555,0.5748749,0.22753906,0.2729454,0.29166794,0.48401642,0.2355957,0.30570984,0.39207458,0.5,0.6589165,0.6368408
95.0,192.0,0.26436782,0.6666666,0.0,0.40361023,0.32613754,0.31211853,0.7214203,0.18188477,0.25885773,0.34523964,0.5863571,0.2355957,0.29037857,0.28703308,0.41666412,0.61240387,0.64471054
95.0,193.0,0.44827586,0.75,0.0,0.36746216,0.2953987,0.3629303,0.6103058,0.24267578,0.2516327,0.38690567,0.6950989,0.19140625,0.30978394,0.38206863,0.5,0.43411064,0.80019
95.0,194.0,0.75287354,0.5,0.0,0.37046814,0.6097679,0.33018303,0.536232,0.22753906,0.26837158,0.29761887,0.7142792,0.19140625,0.306324,0.46556473,0.41666412,0.63565826,0.67329407
95.0,195.0,0.44827586,0.5833333,0.0,0.400589,0.38173294,0.5020237,0.5845337,0.24267578,0.27290344,0.36904907,0.5692978,0.16186523,0.2724762,0.47518158,0.33333206,0.45736504,0.589756
95.0,196.0,0.44252872,0.16666669,0.0,0.37950134,0.3706131,0.46404266,0.5072479,0.3334961,0.23301315,0.3214283,0.6439285,0.2944336,0.25693893,0.37668228,0.25,0.68217087,0.74606323
95.0,197.0,0.5632184,0.5833333,0.0,0.5451813,0.39175797,0.3360901,0.608696,0.27294922,0.253788,0.4821434,0.6460495,0.26489258,0.289711,0.52212524,0.41666412,0.63565826,0.5734596
95.0,198.0,0.57471263,0.4166667,0.0,0.32229614,0.42184448,0.46539307,0.5700455,0.27294922,0.221035,0.48809433,0.56290436,0.25024414,0.30978394,0.50673294,0.58333206,0.5348854,0.6471977
95.0,199.0,0.54022986,0.25,0.0,0.41566467,0.4584694,0.449358,0.6988678,0.24267578,0.24818039,0.4285717,0.75479126,0.30908203,0.3121605,0.4774933,0.5,0.4651184,0.58906555
95.0,200.0,0.50574714,0.8333333,0.0,0.31625366,0.37976837,0.48244286,0.6924362,0.28808594,0.25329208,0.29761887,0.59062195,0.25024414,0.30059814,0.43593597,0.33333206,0.52713203,0.47983932
95.0,201.0,0.61494255,0.08333331,0.0,0.59336853,0.4732933,0.44378853,0.63607025,0.31835938,0.30198288,0.3392849,0.6673813,0.17675781,0.2854271,0.45864105,0.5,0.61240387,0.5684891
95.0,202.0,0.3908046,0.75,0.0,0.5210724,0.3372574,0.4380474,0.5909805,0.27294922,0.29278564,0.42262077,0.6012802,0.26489258,0.30369568,0.43939972,0.41666412,0.5581417,0.44145203
95.0,203.0,0.35632184,0.5833333,0.0,0.36143494,0.3357315,0.46404266,0.6344528,0.19726562,0.27290344,0.41666794,0.69296265,0.32373047,0.28155518,0.41054153,0.5,0.5581417,0.62496567
95.0,204.0,0.29885057,0.5833333,0.0,0.40963745,0.4759102,0.47839165,0.59580994,0.27294922,0.316967,0.3214283,0.5991516,0.25024414,0.3293419,0.41016006,0.41666412,0.57364464,0.6988373
95.0,205.0,0.6666666,0.8333333,0.0,0.48191833,0.51122665,0.49358368,0.5861511,0.24267578,0.2502861,0.4285717,0.55436707,0.2355957,0.29920578,0.54174805,0.5,0.59689903,0.7000809
95.0,206.0,0.3908046,0.33333334,0.0,0.3463745,0.3481598,0.410532,0.51690674,0.31835938,0.30543518,0.34523964,0.6140747,0.27978516,0.30978394,0.5644455,0.41666412,0.6511631,0.5324478
95.0,207.0,0.5689655,0.5833333,0.0,0.36444092,0.42446136,0.5074272,0.6634369,0.2578125,0.24261475,0.4107151,0.50533295,0.25024414,0.2982254,0.5386696,0.5,0.62015533,0.642086
95.0,208.0,0.6436782,0.75,0.0,0.51504517,0.4787445,0.36005974,0.5813217,0.2578125,0.2701683,0.38095474,0.7142792,0.35327148,0.30384827,0.4093895,0.25,0.5193825,0.49861908
95.0,209.0,0.5344828,0.6666666,0.0,0.3915558,0.5413132,0.3803177,0.5539398,0.22753906,0.2727661,0.4821434,0.5650406,0.19140625,0.28568268,0.4243927,0.41666412,0.5503864,0.7043648
95.0,210.0,0.40229887,0.5,0.0,0.53915405,0.34074783,0.45560265,0.5700455,0.22753906,0.2805748,0.38095474,0.52025604,0.19140625,0.30374527,0.32089615,0.33333206,0.4186058,0.56917953
95.0,211.0,0.545977,0.33333334,0.0,0.43974304,0.47940063,0.37457657,0.55072784,0.2578125,0.27308273,0.4821434,0.63539124,0.2355957,0.33269882,0.5886879,0.41666412,0.6046505,0.54805374
95.0,212.0,0.5862069,0.25,0.0,0.49395752,0.47460175,0.48970222,0.5829239,0.28808594,0.2628975,0.29166794,0.40937805,0.2944336,0.3065834,0.46017838,0.41666412,0.4651184,0.32932854
95.0,213.0,0.5862069,0.9166667,0.0,0.5813141,0.42620468,0.5560417,0.56521606,0.27294922,0.31575394,0.47023773,0.59487915,0.2944336,0.31943512,0.37899017,0.33333206,0.44961357,0.46754837
95.0,214.0,0.591954,0.25,0.0,0.25601196,0.36320114,0.4540844,0.6537781,0.21240234,0.2444992,0.38095474,0.6268692,0.32373047,0.29977036,0.46210098,0.5,0.47286987,0.5479164
95.0,215.0,0.6551724,0.08333331,0.0,0.34939575,0.4623947,0.4785614,0.56843567,0.24267578,0.27366638,0.47619247,0.47760773,0.33862305,0.30994034,0.5190468,0.41666412,0.31782913,0.6030083
95.0,216.0,0.59770113,0.25,0.0,0.4307251,0.5114441,0.40006638,0.6682739,0.3334961,0.29224396,0.36904907,0.65885925,0.30908203,0.3076172,0.439785,0.41666412,0.59689903,0.64043045
95.0,217.0,0.5689655,0.6666666,0.0,0.3885498,0.45432663,0.43349075,0.46376038,0.27294922,0.27088165,0.47619247,0.66524506,0.27978516,0.316494,0.39476776,0.33333206,0.5503864,0.41521835
95.0,218.0,0.26436782,0.25,0.0,0.3463745,0.48877335,0.5224495,0.5088577,0.22753906,0.31342316,0.49404907,0.6055527,0.36767578,0.33553314,0.5252037,0.5,0.40310097,0.6003876
95.0,219.0,0.25862068,0.8333333,0.0,0.400589,0.38064194,0.5340977,0.51207733,0.16674805,0.2911682,0.38690567,0.5714264,0.27978516,0.332489,0.48903275,0.41666412,0.56589127,0.56061554
95.0,220.0,0.5,0.8333333,0.0,0.41566467,0.43754196,0.47704124,0.5877609,0.27294922,0.29637146,0.40476227,0.49040222,0.27978516,0.3417282,0.4005394,0.41666412,0.5581417,0.40320206
95.0,221.0,0.62643677,0.5,0.0,0.4758911,0.48899078,0.42369843,0.63928986,0.34838867,0.26460266,0.40476227,0.5437088,0.27978516,0.316391,0.65794754,0.5,0.4186058,0.6476097
95.0,222.0,0.33908045,0.75,0.0,0.5903473,0.3581848,0.5141773,0.49758148,0.31835938,0.30503082,0.4464283,0.5181198,0.27978516,0.31685257,0.44132233,0.58333206,0.43411064,0.5258217
95.0,223.0,0.7356322,0.75,0.0,0.54216003,0.51340866,0.5914917,0.6151352,0.24267578,0.29022598,0.4464283,0.5735626,0.2944336,0.32356262,0.55636597,0.41666412,0.48061943,0.50289917
95.0,224.0,0.40229887,0.5,0.0,0.63552856,0.49531174,0.5258274,0.56682587,0.27294922,0.30009842,0.3035717,0.65245056,0.36767578,0.32820892,0.53751373,0.5,0.42635727,0.5241623
95.0,225.0,0.48850575,0.6666666,0.0,0.48794556,0.3967743,0.5043888,0.5426636,0.30322266,0.27837753,0.41666794,0.6865616,0.25024414,0.33935547,0.5532913,0.33333206,0.47286987,0.40886307
95.0,226.0,0.31034482,0.4166667,0.0,0.42770386,0.52801514,0.5347748,0.55716705,0.30322266,0.3151703,0.45238304,0.4477539,0.32373047,0.30002975,0.50211716,0.5,0.5193825,0.6273117
95.0,227.0,0.545977,0.4166667,0.0,0.5331116,0.4344902,0.4745102,0.54911804,0.16674805,0.33195496,0.39881134,0.5863571,0.26489258,0.30101013,0.5682945,0.41666412,0.5503864,0.6289711
